"","car.id","time.arrived"
"4625","20151731111751-901","2015-08-31 11:17:00"
"4626","20151731121701-28","2015-08-31 00:17:00"
"4627","20151801021811-599","2015-07-01 14:18:00"
"4628","20151801041821-719","2015-07-01 16:18:00"
"4629","20151801061858-931","2015-06-01 06:18:00"
"4630","20151801101817-469","2015-08-01 22:18:00"
"4631","20151801111852-365","2015-07-01 11:18:00"
"4632","20151801121803-31","2015-08-01 12:18:00"
"4633","20151802011838-551","2015-07-02 13:18:00"
"4634","20151802021816-771","2015-08-02 14:18:00"
"4635","20151802021836-315","2015-06-02 14:18:00"
"4636","20151802061810-813","2015-07-02 06:18:00"
"4637","20151802061824-89","2015-06-02 06:18:00"
"4638","20151802081806-394","2015-08-02 08:18:00"
"4639","20151802081849-562","2015-07-02 20:18:00"
"4640","20151802091853-106","2015-10-02 09:18:00"
"4641","20151802101818-845","2015-09-02 10:18:00"
"4642","20151802111847-191","2015-07-02 23:18:00"
"4643","20151803011812-57","2015-09-03 13:18:00"
"4644","20151803011833-787","2015-06-03 13:18:00"
"4645","20151803121817-229","2015-05-03 12:18:00"
"4646","20151804011800-928","2015-10-04 13:18:00"
"4647","20151804011822-374","2015-07-04 13:18:00"
"4648","20151804021836-532","2015-08-04 14:18:00"
"4649","20151804041847-14","2015-07-04 16:18:00"
"4650","20151804041847-645","2015-08-04 16:18:00"
"4651","20151804051810-974","2015-09-04 17:18:00"
"4652","20151804081815-5","2015-08-04 08:18:00"
"4653","20151804081822-193","2015-09-04 08:18:00"
"4654","20151804101823-786","2015-05-04 22:18:00"
"4655","20151804111828-884","2015-07-04 11:18:00"
"4656","20151805011802-318","2015-09-05 13:18:00"
"4657","20151805011803-183","2015-08-05 01:18:00"
"4658","20151805021821-858","2015-10-05 14:18:00"
"4659","20151805041820-109","2015-07-05 04:18:00"
"4660","20151805061803-366","2015-08-05 18:18:00"
"4661","20151805061831-133","2015-05-05 06:18:00"
"4662","20151805071821-119","2015-07-05 07:18:00"
"4663","20151805101809-893","2015-08-05 10:18:00"
"4664","20151806021845-686","2015-08-06 02:18:00"
"4665","20151806031803-709","2015-07-06 03:18:00"
"4666","20151806081849-627","2015-06-06 08:18:00"
"4667","20151806091850-702","2015-07-06 21:18:00"
"4668","20151806101819-946","2015-08-06 10:18:00"
"4669","20151806101842-841","2015-05-06 10:18:00"
"4670","20151806101848-562","2015-10-06 22:18:00"
"4671","20151806111855-965","2015-07-06 11:18:00"
"4672","20151806121802-559","2015-08-06 12:18:00"
"4673","20151807011805-599","2015-11-07 13:18:00"
"4674","20151807011836-906","2015-07-07 13:18:00"
"4675","20151807021839-992","2015-08-07 14:18:00"
"4676","20151807031805-101","2015-09-07 15:18:00"
"4677","20151807041812-701","2015-05-07 16:18:00"
"4678","20151807041826-31","2015-07-07 16:18:00"
"4679","20151807051813-813","2015-08-07 17:18:00"
"4680","20151807071804-850","2015-09-07 07:18:00"
"4681","20151807101827-295","2015-06-07 10:18:00"
"4682","20151807111855-648","2015-05-07 11:18:00"
"4683","20151807121828-117","2015-06-07 12:18:00"
"4684","20151808021841-200","2015-07-08 14:18:00"
"4685","20151808051800-604","2015-08-08 17:18:00"
"4686","20151808051847-914","2015-07-08 17:18:00"
"4687","20151808061832-769","2015-06-08 06:18:00"
"4688","20151808061856-318","2015-07-08 06:18:00"
"4689","20151808071821-441","2015-09-08 07:18:00"
"4690","20151808071834-232","2015-06-08 07:18:00"
"4691","20151808091850-884","2015-09-08 09:18:00"
"4692","20151808101855-321","2015-07-08 10:18:00"
"4693","20151808121849-986","2015-06-08 12:18:00"
"4694","20151808121857-411","2015-06-08 12:18:00"
"4695","20151809011826-129","2015-07-09 13:18:00"
"4696","20151809021827-599","2015-07-09 14:18:00"
"4697","20151809051832-222","2015-06-09 05:18:00"
"4698","20151809081807-728","2015-05-09 08:18:00"
"4699","20151809111800-66","2015-06-09 11:18:00"
"4700","20151809121805-29","2015-08-09 12:18:00"
"4701","20151810011827-158","2015-08-10 13:18:00"
"4702","20151810041830-866","2015-08-10 04:18:00"
"4703","20151810051808-730","2015-09-10 17:18:00"
"4704","20151810061830-545","2015-09-10 06:18:00"
"4705","20151810071802-340","2015-05-10 07:18:00"
"4706","20151810071816-403","2015-05-10 07:18:00"
"4707","20151810091823-659","2015-08-10 09:18:00"
"4708","20151811021803-685","2015-07-11 14:18:00"
"4709","20151811041814-115","2015-07-11 16:18:00"
"4710","20151811041844-860","2015-07-11 04:18:00"
"4711","20151811051833-890","2015-06-11 17:18:00"
"4712","20151811071822-114","2015-07-11 07:18:00"
"4713","20151811071822-531","2015-05-11 07:18:00"
"4714","20151811111834-290","2015-07-11 11:18:00"
"4715","20151812011836-943","2015-05-12 13:18:00"
"4716","20151812021854-880","2015-07-12 14:18:00"
"4717","20151812031807-51","2015-09-12 15:18:00"
"4718","20151812041829-28","2015-09-12 04:18:00"
"4719","20151812061805-214","2015-08-12 06:18:00"
"4720","20151812081806-396","2015-09-12 08:18:00"
"4721","20151812081821-786","2015-07-12 20:18:00"
"4722","20151812081835-734","2015-09-12 08:18:00"
"4723","20151812081845-784","2015-09-12 08:18:00"
"4724","20151813011856-888","2015-09-13 13:18:00"
"4725","20151813021824-408","2015-06-13 14:18:00"
"4726","20151813031829-984","2015-08-13 15:18:00"
"4727","20151813031843-852","2015-06-13 15:18:00"
"4728","20151813061817-670","2015-09-13 06:18:00"
"4729","20151813061849-608","2015-05-13 06:18:00"
"4730","20151813091850-644","2015-06-13 09:18:00"
"4731","20151813101843-73","2015-06-13 10:18:00"
"4732","20151813111802-162","2015-07-13 11:18:00"
"4733","20151814011844-434","2015-07-14 13:18:00"
"4734","20151814011859-734","2015-05-14 13:18:00"
"4735","20151814031806-332","2015-07-14 15:18:00"
"4736","20151814051808-820","2015-08-14 17:18:00"
"4737","20151814051844-730","2015-06-14 05:18:00"
"4738","20151814061817-293","2015-09-14 06:18:00"
"4739","20151814071826-934","2015-09-14 07:18:00"
"4740","20151814071827-411","2015-05-14 19:18:00"
"4741","20151814091820-723","2015-07-14 09:18:00"
"4742","20151814091851-213","2015-09-14 09:18:00"
"4743","20151814111839-294","2015-05-14 23:18:00"
"4744","20151814121800-358","2015-05-14 12:18:00"
"4745","20151815011803-120","2015-05-15 01:18:00"
"4746","20151815011829-768","2015-08-15 13:18:00"
"4747","20151815041843-802","2015-06-15 16:18:00"
"4748","20151815091854-333","2015-09-15 09:18:00"
"4749","20151815101840-564","2015-07-15 22:18:00"
"4750","20151815111847-510","2015-10-15 11:18:00"
"4751","20151816031811-238","2015-06-16 15:18:00"
"4752","20151816051829-230","2015-08-16 17:18:00"
"4753","20151816061843-103","2015-07-16 06:18:00"
"4754","20151816081837-977","2015-06-16 08:18:00"
"4755","20151816121814-878","2015-06-16 12:18:00"
"4756","20151817011850-621","2015-07-17 13:18:00"
"4757","20151817021828-403","2015-05-17 14:18:00"
"4758","20151817041849-523","2015-09-17 16:18:00"
"4759","20151817051852-380","2015-08-17 17:18:00"
"4760","20151817061809-267","2015-08-17 18:18:00"
"4761","20151817061810-561","2015-10-17 18:18:00"
"4762","20151817061821-681","2015-07-17 06:18:00"
"4763","20151817081823-156","2015-06-17 08:18:00"
"4764","20151817091802-222","2015-11-17 21:18:00"
"4765","20151818011809-113","2015-06-18 13:18:00"
"4766","20151818041825-454","2015-09-18 16:18:00"
"4767","20151818051823-515","2015-11-18 05:18:00"
"4768","20151818061805-850","2015-08-18 06:18:00"
"4769","20151818071851-924","2015-06-18 07:18:00"
"4770","20151818081844-631","2015-10-18 08:18:00"
"4771","20151818101826-629","2015-08-18 10:18:00"
"4772","20151818111807-529","2015-08-18 11:18:00"
"4773","20151818111845-978","2015-09-18 11:18:00"
"4774","20151819091842-213","2015-06-19 09:18:00"
"4775","20151819121855-481","2015-08-19 12:18:00"
"4776","20151820021802-129","2015-08-20 14:18:00"
"4777","20151820041854-851","2015-07-20 16:18:00"
"4778","20151820041859-498","2015-11-20 16:18:00"
"4779","20151820051846-474","2015-06-20 17:18:00"
"4780","20151820091811-842","2015-09-20 09:18:00"
"4781","20151820101807-35","2015-07-20 10:18:00"
"4782","20151820101815-744","2015-07-20 10:18:00"
"4783","20151820101849-472","2015-07-20 10:18:00"
"4784","20151820101858-629","2015-09-20 10:18:00"
"4785","20151820121856-831","2015-06-20 00:18:00"
"4786","20151821011808-722","2015-09-21 13:18:00"
"4787","20151821051837-55","2015-06-21 17:18:00"
"4788","20151821071848-991","2015-06-21 07:18:00"
"4789","20151821081800-795","2015-09-21 08:18:00"
"4790","20151821091846-841","2015-08-21 09:18:00"
"4791","20151821101831-698","2015-08-21 10:18:00"
"4792","20151821121835-92","2015-11-21 12:18:00"
"4793","20151821121849-891","2015-06-21 12:18:00"
"4794","20151821121857-283","2015-07-21 00:18:00"
"4795","20151822031808-265","2015-09-22 15:18:00"
"4796","20151822031835-962","2015-09-22 15:18:00"
"4797","20151822051837-335","2015-10-22 05:18:00"
"4798","20151822091848-332","2015-06-22 09:18:00"
"4799","20151822101822-192","2015-10-22 10:18:00"
"4800","20151822101852-375","2015-05-22 10:18:00"
"4801","20151822111805-247","2015-08-22 11:18:00"
"4802","20151822111847-102","2015-08-22 11:18:00"
"4803","20151822121805-387","2015-08-22 00:18:00"
"4804","20151823021836-870","2015-09-23 14:18:00"
"4805","20151823021849-447","2015-06-23 02:18:00"
"4806","20151823021857-278","2015-07-23 14:18:00"
"4807","20151823031815-439","2015-07-23 15:18:00"
"4808","20151823031834-474","2015-06-23 15:18:00"
"4809","20151823041807-23","2015-10-23 16:18:00"
"4810","20151823051805-597","2015-06-23 17:18:00"
"4811","20151823061817-803","2015-07-23 06:18:00"
"4812","20151823061853-546","2015-06-23 06:18:00"
"4813","20151823061856-404","2015-08-23 06:18:00"
"4814","20151823071817-774","2015-05-23 07:18:00"
"4815","20151823071855-858","2015-08-23 07:18:00"
"4816","20151823071859-707","2015-08-23 07:18:00"
"4817","20151823081833-359","2015-06-23 08:18:00"
"4818","20151823091825-767","2015-08-23 21:18:00"
"4819","20151823101829-571","2015-08-23 10:18:00"
"4820","20151823111804-965","2015-08-23 11:18:00"
"4821","20151823111806-134","2015-07-23 11:18:00"
"4822","20151824041829-872","2015-07-24 16:18:00"
"4823","20151824051853-291","2015-08-24 17:18:00"
"4824","20151824061812-152","2015-07-24 06:18:00"
"4825","20151824091842-811","2015-08-24 09:18:00"
"4826","20151824101801-394","2015-10-24 22:18:00"
"4827","20151824101808-298","2015-09-24 10:18:00"
"4828","20151824101814-266","2015-07-24 10:18:00"
"4829","20151824101840-224","2015-07-24 10:18:00"
"4830","20151824121833-994","2015-07-24 12:18:00"
"4831","20151824121846-361","2015-08-24 12:18:00"
"4832","20151825021808-12","2015-06-25 14:18:00"
"4833","20151825021809-902","2015-12-25 14:18:00"
"4834","20151825051820-653","2015-09-25 17:18:00"
"4835","20151825061809-937","2015-09-25 06:18:00"
"4836","20151825091848-82","2015-10-25 09:18:00"
"4837","20151826011805-225","2015-09-26 13:18:00"
"4838","20151826021816-332","2015-07-26 14:18:00"
"4839","20151826021834-846","2015-05-26 14:18:00"
"4840","20151826041854-598","2015-09-26 16:18:00"
"4841","20151826061830-136","2015-07-26 06:18:00"
"4842","20151826061834-832","2015-08-26 18:18:00"
"4843","20151826071840-796","2015-07-26 07:18:00"
"4844","20151826071854-437","2015-07-26 07:18:00"
"4845","20151826091818-219","2015-06-26 09:18:00"
"4846","20151826121830-361","2015-07-26 12:18:00"
"4847","20151827041851-202","2015-11-27 16:18:00"
"4848","20151827051836-685","2015-07-27 05:18:00"
"4849","20151827071839-305","2015-07-27 07:18:00"
"4850","20151827081812-463","2015-06-27 08:18:00"
"4851","20151827101816-863","2015-06-27 22:18:00"
"4852","20151827111830-164","2015-07-27 11:18:00"
"4853","20151828051857-513","2015-07-28 17:18:00"
"4854","20151828081852-46","2015-07-28 20:18:00"
"4855","20151828091820-860","2015-07-28 09:18:00"
"4856","20151828101809-77","2015-05-28 10:18:00"
"4857","20151828111807-243","2015-08-28 23:18:00"
"4858","20151828111836-799","2015-12-28 11:18:00"
"4859","20151828121813-861","2015-09-28 12:18:00"
"4860","20151828121825-783","2015-09-28 12:18:00"
"4861","20151829011833-716","2015-07-29 13:18:00"
"4862","20151829031841-687","2015-10-29 15:18:00"
"4863","20151829041813-309","2015-05-29 16:18:00"
"4864","20151829051813-994","2015-06-29 05:18:00"
"4865","20151829061839-838","2015-08-29 06:18:00"
"4866","20151829071820-420","2015-08-29 07:18:00"
"4867","20151830011835-305","2015-07-30 01:18:00"
"4868","20151830041830-664","2015-08-30 16:18:00"
"4869","20151830101821-342","2015-12-30 10:18:00"
"4870","20151831031802-159","2015-10-31 15:18:00"
"4871","20151831031814-695","2015-10-31 03:18:00"
"4872","20151831031858-297","2015-07-31 15:18:00"
"4873","20151831091817-112","2015-08-31 21:18:00"
"4874","20151831091834-417","2015-10-31 09:18:00"
"4875","20151831111851-513","2015-08-31 23:18:00"
"4876","20151901051952-926","2015-07-01 05:19:00"
"4877","20151901091942-196","2015-08-01 09:19:00"
"4878","20151901101926-562","2015-09-01 10:19:00"
"4879","20151901111939-390","2015-09-01 23:19:00"
"4880","20151901121916-849","2015-10-01 00:19:00"
"4881","20151902011959-320","2015-08-02 13:19:00"
"4882","20151902061935-596","2015-08-02 06:19:00"
"4883","20151902071923-16","2015-05-02 19:19:00"
"4884","20151902091944-855","2015-08-02 09:19:00"
"4885","20151902111913-640","2015-05-02 11:19:00"
"4886","20151903011927-520","2015-06-03 01:19:00"
"4887","20151903071934-939","2015-05-03 07:19:00"
"4888","20151903081951-26","2015-06-03 08:19:00"
"4889","20151903101941-31","2015-09-03 10:19:00"
"4890","20151904021905-805","2015-06-04 14:19:00"
"4891","20151904031922-896","2015-09-04 15:19:00"
"4892","20151904031931-289","2015-06-04 15:19:00"
"4893","20151904071915-758","2015-09-04 07:19:00"
"4894","20151904081956-11","2015-09-04 20:19:00"
"4895","20151904091914-101","2015-09-04 09:19:00"
"4896","20151904111928-259","2015-05-04 23:19:00"
"4897","20151905021902-720","2015-05-05 14:19:00"
"4898","20151905031941-21","2015-09-05 15:19:00"
"4899","20151905031943-670","2015-09-05 03:19:00"
"4900","20151905031957-601","2015-06-05 15:19:00"
"4901","20151905041959-420","2015-07-05 16:19:00"
"4902","20151905081937-688","2015-06-05 08:19:00"
"4903","20151905081950-152","2015-06-05 08:19:00"
"4904","20151905101914-783","2015-05-05 22:19:00"
"4905","20151905111924-469","2015-09-05 11:19:00"
"4906","20151905111946-116","2015-08-05 11:19:00"
"4907","20151905121909-811","2015-10-05 12:19:00"
"4908","20151905121953-588","2015-09-05 12:19:00"
"4909","20151906011943-68","2015-07-06 13:19:00"
"4910","20151906021921-296","2015-08-06 02:19:00"
"4911","20151906061932-564","2015-07-06 06:19:00"
"4912","20151906111908-145","2015-06-06 11:19:00"
"4913","20151906111912-427","2015-08-06 11:19:00"
"4914","20151906111948-740","2015-11-06 23:19:00"
"4915","20151907011912-142","2015-08-07 13:19:00"
"4916","20151907011919-265","2015-08-07 13:19:00"
"4917","20151907011937-909","2015-07-07 13:19:00"
"4918","20151907021947-595","2015-08-07 14:19:00"
"4919","20151907041937-152","2015-08-07 16:19:00"
"4920","20151907071951-454","2015-05-07 07:19:00"
"4921","20151907071959-817","2015-10-07 19:19:00"
"4922","20151907121926-813","2015-09-07 12:19:00"
"4923","20151907121952-624","2015-08-07 00:19:00"
"4924","20151908021930-514","2015-06-08 14:19:00"
"4925","20151908071935-977","2015-07-08 07:19:00"
"4926","20151908081906-600","2015-06-08 08:19:00"
"4927","20151908101959-975","2015-08-08 10:19:00"
"4928","20151908111910-929","2015-08-08 11:19:00"
"4929","20151908111917-937","2015-08-08 23:19:00"
"4930","20151909021907-531","2015-07-09 14:19:00"
"4931","20151909021950-190","2015-05-09 14:19:00"
"4932","20151909031933-337","2015-09-09 15:19:00"
"4933","20151909041905-738","2015-08-09 16:19:00"
"4934","20151909051914-299","2015-08-09 17:19:00"
"4935","20151909121920-811","2015-06-09 12:19:00"
"4936","20151910031909-576","2015-09-10 15:19:00"
"4937","20151910031914-568","2015-08-10 15:19:00"
"4938","20151910031946-343","2015-06-10 15:19:00"
"4939","20151910041931-214","2015-06-10 16:19:00"
"4940","20151910071900-983","2015-07-10 07:19:00"
"4941","20151910081922-106","2015-05-10 08:19:00"
"4942","20151910111953-81","2015-08-10 11:19:00"
"4943","20151911021956-775","2015-07-11 14:19:00"
"4944","20151911031933-491","2015-07-11 15:19:00"
"4945","20151911041901-689","2015-08-11 16:19:00"
"4946","20151911051900-484","2015-07-11 17:19:00"
"4947","20151911071935-373","2015-05-11 19:19:00"
"4948","20151911091902-88","2015-07-11 09:19:00"
"4949","20151911101926-758","2015-12-11 10:19:00"
"4950","20151911121920-18","2015-07-11 12:19:00"
"4951","20151912021956-535","2015-11-12 14:19:00"
"4952","20151912031911-728","2015-05-12 03:19:00"
"4953","20151912051921-419","2015-07-12 05:19:00"
"4954","20151912061915-319","2015-09-12 06:19:00"
"4955","20151912101918-236","2015-06-12 10:19:00"
"4956","20151912111905-652","2015-09-12 11:19:00"
"4957","20151913041937-986","2015-06-13 04:19:00"
"4958","20151913061921-545","2015-09-13 06:19:00"
"4959","20151913061938-878","2015-09-13 06:19:00"
"4960","20151913061940-47","2015-07-13 06:19:00"
"4961","20151913081937-645","2015-08-13 08:19:00"
"4962","20151913091934-158","2015-06-13 09:19:00"
"4963","20151913121932-661","2015-08-13 12:19:00"
"4964","20151914011913-652","2015-08-14 13:19:00"
"4965","20151914041904-182","2015-09-14 16:19:00"
"4966","20151914041953-619","2015-08-14 16:19:00"
"4967","20151914041956-918","2015-08-14 16:19:00"
"4968","20151914061910-935","2015-07-14 06:19:00"
"4969","20151914061926-422","2015-08-14 06:19:00"
"4970","20151914071914-273","2015-07-14 19:19:00"
"4971","20151914071955-759","2015-10-14 07:19:00"
"4972","20151914081920-478","2015-07-14 20:19:00"
"4973","20151914081957-769","2015-06-14 08:19:00"
"4974","20151914091930-771","2015-06-14 21:19:00"
"4975","20151914101910-853","2015-09-14 10:19:00"
"4976","20151914121939-186","2015-12-14 00:19:00"
"4977","20151914121950-965","2015-07-14 12:19:00"
"4978","20151915011952-249","2015-10-15 13:19:00"
"4979","20151915021949-470","2015-08-15 14:19:00"
"4980","20151915031912-378","2015-09-15 15:19:00"
"4981","20151915061937-761","2015-05-15 18:19:00"
"4982","20151915081938-889","2015-10-15 08:19:00"
"4983","20151915101951-61","2015-05-15 10:19:00"
"4984","20151915121901-407","2015-12-15 12:19:00"
"4985","20151916021928-359","2015-08-16 14:19:00"
"4986","20151916021948-82","2015-09-16 14:19:00"
"4987","20151916041922-337","2015-10-16 04:19:00"
"4988","20151916051959-441","2015-11-16 17:19:00"
"4989","20151916071925-106","2015-06-16 07:19:00"
